past_profitability_21d,past_profitability_63d,past_profitability_126d,volatility_21d,volatility_63d,volatility_126d,avg_price_21d,avg_price_63d,avg_price_126d,sharpe_21d,sharpe_63d,sharpe_126d,m_21d,m_63d,m_126d,roc_21d,roc_63d,roc_126d,MACD,rsi_14,dco_22,min_21d,min_63d,min_126d,max_21d,max_63d,max_126d,exp_mean_21d,exp_mean_63d,exp_mean_126d,target,factual_id
0.0,0.0,0.0,0.1,0.1,0.1,68.938,68.246,68.16,0.2,0.6,0.3,1.0,2.4,1.6,0.0,0.0,0.0,0.3,63.3,-0.0943557918,68.197,66.74,66.741,69.671,69.671,69.88,69.01,68.5,68.07,0.04852426281822046,52328
0.1,-0.0,-0.0,0.2,0.3,0.2,211.916,214.252,218.91,0.4,-0.1,-0.0,15.7,-4.9,-2.2,0.1,-0.0,-0.0,2.3,63.3,-1.0051643848,202.235,191.77,191.773,219.053,229.227,232.0,213.27,213.73,215.1,0.1207015939666145,51673
0.1,-0.0,-0.0,0.2,0.3,0.2,211.168,214.329,218.92,0.4,-0.1,-0.1,15.4,-4.8,-2.8,0.1,-0.0,-0.0,2.1,60.8,-1.4934889078,200.703,191.77,191.773,218.734,229.227,232.0,212.78,213.59,215.05,0.1253546151473057,51673
0.1,0.0,-0.0,0.1,0.2,0.2,205.889,201.958,208.64,0.5,0.1,-0.2,14.2,4.8,-9.7,0.1,0.0,-0.0,3.4,70.6,-0.9979090691,198.828,186.98,186.98,213.444,213.462,223.98,206.42,204.24,206.64,0.060650774852535075,36596
0.1,0.0,-0.0,0.1,0.2,0.2,206.561,202.058,208.57,0.5,0.1,-0.2,14.1,6.3,-8.8,0.1,0.0,-0.0,3.5,71.0,-1.4049999714,199.627,186.98,186.98,214.044,214.056,223.98,207.04,204.52,206.75,0.05758356888346674,36596
0.0,-0.0,-0.0,0.1,0.2,0.1,7.172,7.208,7.33,0.2,-0.3,-0.2,0.2,-0.3,-0.2,0.0,-0.0,-0.0,0.0,52.1,0.0410180762,7.041,6.84,6.841,7.262,7.541,7.77,7.17,7.21,7.29,-0.007118498530905393,42839
0.0,-0.0,-0.0,0.1,0.2,0.1,7.184,7.199,7.32,0.1,-0.3,-0.2,0.1,-0.3,-0.2,0.0,-0.0,-0.0,0.0,52.0,-0.0036254185,7.082,6.84,6.841,7.262,7.525,7.77,7.17,7.21,7.28,-0.01113501403095773,42839
-0.0,0.1,0.1,0.2,0.2,0.2,41.147,39.447,38.27,-0.0,0.5,0.6,-0.7,3.3,4.1,-0.0,0.1,0.1,0.2,35.9,-0.1205926463,39.238,35.81,35.707,42.539,42.539,42.54,41.05,39.85,38.71,0.14858450023314387,48474
-0.0,0.1,0.1,0.2,0.2,0.2,41.1,39.497,38.29,-0.1,0.5,0.5,-1.0,3.2,3.6,-0.0,0.1,0.1,0.1,34.9,0.2378922552,38.802,35.81,35.707,42.539,42.539,42.54,40.91,39.84,38.72,0.23382544402105226,48474
-0.0,-0.0,-0.0,0.0,0.0,0.0,13.179,13.225,13.23,-0.1,-0.3,-0.3,-0.0,-0.1,-0.1,-0.0,-0.0,-0.0,-0.0,44.2,-0.0197272729,13.15,13.15,13.15,13.23,13.29,13.29,13.18,13.21,13.23,0.025652240590855968,34186
-0.0,-0.0,-0.0,0.0,0.0,0.0,13.175,13.222,13.23,-0.1,-0.3,-0.4,-0.0,-0.1,-0.1,-0.0,-0.0,-0.0,-0.0,44.1,-0.0179999992,13.146,13.15,13.146,13.222,13.29,13.29,13.18,13.21,13.22,0.02695185697325671,34186
-0.0,0.0,-0.0,0.8,0.8,0.8,0.214,0.211,0.22,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,48.6,0.0019151515,0.188,0.19,0.184,0.221,0.236,0.24,0.21,0.21,0.22,0.9482820783335605,25393
0.0,-0.1,-0.0,0.9,0.8,0.8,0.212,0.214,0.22,0.0,-0.1,-0.0,0.0,-0.0,-0.0,0.0,-0.1,-0.0,0.0,48.7,-0.0109909093,0.19,0.18,0.184,0.236,0.236,0.24,0.21,0.21,0.22,0.06507239418184317,25393
0.1,0.2,0.1,0.3,0.2,0.3,2.228,2.029,2.03,0.3,0.8,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0.1,65.2,0.0404545441,2.144,1.8,1.805,2.314,2.314,2.31,2.21,2.1,2.09,-0.05741261999448614,13989
0.1,0.1,0.1,0.3,0.2,0.3,2.213,2.085,2.11,0.4,0.6,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,65.3,-0.0077575757,2.092,1.93,1.93,2.348,2.348,2.35,2.22,2.13,2.12,0.3492578388172353,13989
-0.0,-0.0,-0.0,0.1,0.1,0.1,9.657,9.684,9.7,-0.2,-0.2,-0.2,-0.1,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,30.5,0.0688121244,9.482,9.48,9.482,9.798,9.828,9.9,9.64,9.67,9.65,0.06499897971084916,54681
-0.0,-0.0,-0.0,0.1,0.1,0.1,9.65,9.681,9.7,-0.2,-0.2,-0.2,-0.1,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,30.7,0.0691440031,9.441,9.44,9.441,9.798,9.828,9.9,9.62,9.67,9.65,0.0682651052365596,54681
-0.0,-0.1,-0.1,0.1,0.1,0.0,80.335,81.385,82.88,-0.3,-1.1,-1.4,-1.5,-5.2,-5.5,-0.0,-0.1,-0.1,-0.5,23.7,0.62422961,78.907,78.91,78.907,81.362,84.28,85.04,80.23,81.35,82.51,0.041293559038697844,38510
-0.0,-0.1,-0.1,0.1,0.1,0.0,80.408,81.468,82.92,-0.3,-1.1,-1.5,-1.4,-5.1,-5.6,-0.0,-0.1,-0.1,-0.4,22.1,0.6683108807,79.238,79.24,79.238,81.362,84.467,85.07,80.35,81.42,82.57,0.039348234445803446,38510
0.0,-0.0,0.1,0.2,0.2,0.2,67.944,70.205,69.16,0.0,-0.1,0.5,0.5,-1.5,4.8,0.0,-0.0,0.1,-0.3,57.3,-0.5393345952,65.589,65.59,63.987,69.5,73.922,73.92,68.26,69.1,68.6,0.11763283695729392,52386
0.0,-0.0,0.1,0.2,0.2,0.2,67.922,70.229,69.13,0.0,-0.1,0.5,0.4,-1.2,4.9,0.0,-0.0,0.1,-0.4,56.8,0.0415937304,65.589,65.59,63.814,69.433,73.922,73.92,68.19,69.11,68.59,0.11152943360184633,52386
0.2,-0.0,0.1,0.4,0.9,1.5,0.187,0.176,0.2,0.6,-0.0,0.1,0.0,-0.0,0.0,0.2,-0.0,0.1,0.0,98.8,-0.0008727273,0.165,0.15,0.099,0.2,0.244,0.3,0.19,0.18,0.2,0.5000877902231106,14971
0.3,-0.1,0.2,0.4,0.9,1.5,0.185,0.176,0.2,0.7,-0.1,0.1,0.0,-0.0,0.0,0.3,-0.1,0.2,0.0,98.8,0.0011090909,0.161,0.15,0.099,0.2,0.244,0.3,0.19,0.18,0.2,0.5033195469798672,14971
0.0,0.1,0.1,0.0,0.2,0.1,0.072,0.071,0.07,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.0,100.0,0.0,0.072,0.07,0.066,0.072,0.072,0.07,0.07,0.07,0.07,0.7623448275862067,11499
0.0,0.1,0.1,0.0,0.2,0.1,0.072,0.071,0.07,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.0,100.0,0.0,0.072,0.07,0.066,0.072,0.072,0.07,0.07,0.07,0.07,0.6555862068965517,11499
0.0,-0.0,-0.0,0.2,0.2,0.2,95.808,95.115,97.25,0.2,-0.1,-0.3,3.1,-2.0,-4.2,0.0,-0.0,-0.0,0.4,52.1,2.1657273769,92.45,89.35,89.35,98.49,101.02,102.46,95.36,95.5,96.92,0.0955721594876747,29624
0.0,-0.0,-0.0,0.2,0.2,0.2,95.662,95.147,97.28,0.2,-0.1,-0.3,3.6,-2.0,-4.4,0.0,-0.0,-0.0,0.4,51.8,1.7959090471,92.158,89.35,89.35,98.49,101.02,102.46,95.31,95.49,96.94,0.10183130322361236,29624
-0.0,-0.3,-0.4,0.5,0.5,0.4,1.295,1.352,1.6,-0.1,-0.6,-0.9,-0.1,-0.5,-0.9,-0.0,-0.3,-0.4,-0.0,34.6,0.065063633,1.175,1.16,1.157,1.389,1.719,2.13,1.27,1.38,1.58,0.26509646523415914,23801
-0.0,-0.3,-0.4,0.5,0.5,0.4,1.298,1.361,1.61,-0.1,-0.6,-0.9,-0.0,-0.5,-0.8,-0.0,-0.3,-0.4,-0.0,34.4,0.04839091,1.183,1.16,1.158,1.389,1.743,2.15,1.28,1.39,1.59,0.09200198356009748,23801
0.1,-0.1,-0.1,0.1,0.3,0.2,68.778,68.217,72.42,0.6,-0.4,-0.4,4.7,-9.0,-6.2,0.1,-0.1,-0.1,0.8,72.3,0.901460886,65.709,63.53,63.53,70.031,78.994,79.03,68.74,69.32,72.78,-0.2010207103791246,42077
0.1,-0.1,-0.1,0.1,0.3,0.2,68.555,68.36,72.47,0.7,-0.4,-0.5,5.1,-9.1,-7.2,0.1,-0.1,-0.1,0.8,72.5,0.9076072574,65.216,63.53,63.53,70.012,79.019,79.03,68.62,69.3,72.83,-0.22318842463231348,42077
0.0,-0.0,-0.0,0.1,0.2,0.1,7.165,7.213,7.33,0.2,-0.2,-0.2,0.2,-0.3,-0.3,0.0,-0.0,-0.0,0.0,51.8,0.0426479168,7.021,6.84,6.841,7.262,7.548,7.77,7.16,7.21,7.29,-0.0024677949198388177,13177
0.0,-0.0,-0.0,0.1,0.2,0.1,7.172,7.208,7.33,0.2,-0.3,-0.2,0.2,-0.3,-0.2,0.0,-0.0,-0.0,0.0,52.1,0.0410180762,7.041,6.84,6.841,7.262,7.541,7.77,7.17,7.21,7.29,-0.007118498530905393,13177
0.0,0.0,0.0,0.0,0.0,0.0,13.132,13.128,13.12,0.6,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,-0.0008909091,13.13,13.12,13.117,13.134,13.134,13.13,13.13,13.13,13.13,0.013692687175567769,1033
0.0,0.0,0.0,0.0,0.0,0.0,13.131,13.127,13.12,0.7,1.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,-0.0009372727,13.129,13.12,13.117,13.134,13.134,13.13,13.13,13.13,13.12,0.013722117164938019,1033
0.1,-0.2,-0.0,0.4,0.8,1.0,0.725,0.781,0.74,0.2,-0.3,-0.0,0.1,-0.2,-0.0,0.1,-0.2,-0.0,0.0,63.1,0.0198545456,0.672,0.62,0.576,0.752,0.952,0.95,0.73,0.75,0.74,1.5663026042899397,26482
0.1,-0.2,-0.0,0.4,0.8,1.0,0.722,0.784,0.74,0.2,-0.2,-0.1,0.1,-0.2,-0.0,0.1,-0.2,-0.0,0.0,63.1,0.025345454,0.672,0.62,0.576,0.752,0.952,0.95,0.73,0.75,0.74,1.5885680362443408,26482
-0.0,-0.1,-0.2,0.2,0.2,0.2,23.948,24.299,25.55,-0.1,-0.3,-1.0,-0.4,-1.5,-5.0,-0.0,-0.1,-0.2,-0.0,38.3,-0.3394545317,23.368,22.81,22.81,24.72,26.01,28.63,23.97,24.42,25.21,0.03855285760618073,34472
-0.0,-0.1,-0.2,0.2,0.2,0.2,23.929,24.274,25.51,-0.1,-0.3,-1.0,-0.4,-1.5,-4.9,-0.0,-0.1,-0.2,-0.0,39.8,-0.2259090841,23.324,22.81,22.81,24.72,26.01,28.55,23.93,24.39,25.18,0.03866497991317258,34472
0.1,0.1,0.0,0.3,0.4,0.4,6.981,6.93,6.79,0.2,0.2,0.1,0.4,0.5,0.3,0.1,0.1,0.0,0.1,62.6,-0.1704545468,6.75,6.5,5.85,7.5,7.5,7.5,7.08,6.95,6.85,-0.033274043888835106,14658
0.1,0.1,0.0,0.3,0.4,0.4,7.002,6.939,6.79,0.2,0.2,0.1,0.4,0.5,0.2,0.1,0.1,0.0,0.1,62.6,-0.1409090906,6.75,6.5,5.85,7.5,7.5,7.5,7.09,6.95,6.85,-0.05291666666666732,14658
0.0,-0.2,-0.4,0.0,0.9,1.3,0.03,0.034,0.04,0.0,-0.3,-0.3,0.0,-0.0,-0.0,0.0,-0.2,-0.4,-0.0,4.7,-0.0,0.03,0.03,0.03,0.03,0.04,0.06,0.03,0.03,0.04,0.420742616033756,14580
0.0,-0.2,-0.4,0.0,0.9,1.2,0.03,0.034,0.04,0.0,-0.3,-0.3,0.0,-0.0,-0.0,0.0,-0.2,-0.4,-0.0,4.7,-0.0,0.03,0.03,0.03,0.03,0.04,0.06,0.03,0.03,0.04,0.37407594936708916,14580
0.0,0.0,-0.0,0.1,0.2,0.2,3.931,3.811,3.9,0.3,0.2,-0.2,0.1,0.1,-0.1,0.0,0.0,-0.0,0.0,66.0,-0.0150666703,3.877,3.57,3.572,3.983,3.983,4.18,3.93,3.87,3.91,-0.09630973600016351,45452
0.0,0.0,-0.0,0.1,0.2,0.2,3.935,3.812,3.9,0.4,0.2,-0.1,0.1,0.1,-0.1,0.0,0.0,-0.0,0.0,65.6,-0.0160278566,3.883,3.57,3.572,3.986,3.986,4.18,3.93,3.88,3.91,-0.09775469732368063,45452
-0.0,-0.1,-0.1,0.1,0.1,0.1,2548.649,2595.587,2643.38,-0.3,-0.8,-1.0,-55.2,-167.0,-162.8,-0.0,-0.1,-0.1,-17.4,32.0,24.4497280121,2506.518,2506.52,2506.518,2592.48,2698.93,2714.45,2546.88,2587.97,2621.28,0.05810374465629686,30187
-0.0,-0.1,-0.1,0.1,0.1,0.1,2551.279,2598.238,2644.67,-0.3,-0.8,-1.0,-56.0,-155.5,-159.7,-0.0,-0.1,-0.1,-16.6,35.5,15.20063591,2509.81,2509.81,2509.81,2592.48,2698.93,2714.45,2550.21,2590.38,2623.04,0.056287228553419624,30187
0.1,0.1,0.2,0.5,0.3,0.4,0.668,0.649,0.66,0.2,0.2,0.5,0.1,0.0,0.1,0.1,0.1,0.2,0.0,61.5,-0.0109545458,0.639,0.62,0.572,0.72,0.72,0.73,0.67,0.66,0.65,0.16277114450608784,25288
0.1,0.1,0.2,0.5,0.3,0.4,0.671,0.65,0.66,0.2,0.2,0.5,0.1,0.0,0.1,0.1,0.1,0.2,0.0,60.7,-0.015636364,0.64,0.62,0.573,0.72,0.72,0.73,0.68,0.66,0.65,0.15940564603122773,25288
-0.0,-0.0,-0.0,0.1,0.1,0.1,2707.804,2732.507,2752.57,-0.2,-0.3,-0.3,-60.5,-94.7,-81.4,-0.0,-0.0,-0.0,-15.2,34.7,33.6100654602,2659.045,2659.04,2659.045,2766.155,2801.771,2851.74,2704.86,2727.49,2732.59,0.07051766056239152,44101
-0.0,-0.0,-0.0,0.1,0.1,0.1,2710.684,2734.011,2753.21,-0.2,-0.3,-0.3,-66.4,-81.8,-75.9,-0.0,-0.0,-0.0,-13.5,38.7,21.2610683441,2664.846,2664.85,2664.846,2766.155,2801.771,2851.74,2708.83,2729.51,2733.69,0.06290574542183941,44101
-0.1,0.1,0.2,0.2,0.2,0.2,6.218,6.103,5.67,-0.3,0.3,1.0,-0.3,0.4,1.0,-0.1,0.1,0.2,-0.0,33.3,-0.099181816,6.01,5.7,4.92,6.476,6.49,6.49,6.19,6.06,5.82,0.12054703855074853,26253
-0.1,0.1,0.2,0.2,0.2,0.2,6.184,6.113,5.68,-0.3,0.3,1.0,-0.4,0.3,1.0,-0.1,0.1,0.2,-0.0,33.4,0.0094545456,6.01,5.7,4.92,6.41,6.49,6.49,6.17,6.06,5.83,0.1364455204369413,26253
-0.0,-0.0,-0.0,0.1,0.1,0.0,12.763,12.888,13.03,-0.2,-0.5,-0.9,-0.1,-0.4,-0.6,-0.0,-0.0,-0.0,-0.0,40.7,-0.046290908,12.667,12.67,12.667,12.879,13.169,13.29,12.77,12.87,12.99,0.032763208037499617,37330
-0.0,-0.0,-0.0,0.1,0.1,0.0,12.742,12.869,13.02,-0.2,-0.6,-0.8,-0.1,-0.4,-0.5,-0.0,-0.0,-0.0,-0.0,40.8,-0.0453554541,12.638,12.64,12.638,12.854,13.169,13.28,12.75,12.85,12.98,0.04307803383002645,37330
-0.0,-0.1,-0.0,0.1,0.0,0.0,101.244,102.765,103.95,-0.6,-1.0,-1.1,-3.2,-5.3,-4.9,-0.0,-0.1,-0.0,-0.7,28.3,-0.4385454655,99.894,99.89,99.894,103.174,105.21,105.75,101.13,102.5,103.45,0.02724716861779098,29008
-0.0,-0.0,-0.0,0.1,0.0,0.0,101.088,102.683,103.91,-0.6,-1.0,-1.2,-3.3,-5.2,-5.0,-0.0,-0.0,-0.0,-0.7,28.4,-0.3857272863,99.736,99.74,99.736,103.022,104.944,105.75,101.01,102.42,103.39,0.029883289025157557,29008
0.0,0.0,0.0,0.1,0.1,0.1,2.773,2.77,2.78,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,-0.0127272727,2.76,2.76,2.7,2.8,2.84,2.84,2.78,2.77,2.78,0.035642857142856234,20487
0.0,0.0,0.0,0.1,0.1,0.1,2.771,2.77,2.78,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,-0.0109090907,2.76,2.76,2.7,2.8,2.84,2.84,2.78,2.77,2.78,0.035642857142856234,20487
-0.1,-0.1,-0.1,0.3,0.2,0.1,0.458,0.489,0.5,-0.3,-0.6,-0.8,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0,0.0,-0.0077454546,0.448,0.45,0.448,0.505,0.505,0.5,0.46,0.48,0.49,-0.22785714285714248,18273
-0.1,-0.1,-0.1,0.3,0.2,0.1,0.461,0.49,0.5,-0.3,-0.6,-0.8,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0,0.0,-0.0087363636,0.448,0.45,0.448,0.505,0.505,0.5,0.46,0.48,0.49,-0.21973214285714238,18273
-0.0,-0.1,-0.1,0.2,0.2,0.2,263.294,276.594,286.43,-0.0,-0.7,-0.8,-0.3,-40.2,-37.3,-0.0,-0.1,-0.1,-3.3,43.7,3.706363678,254.76,254.76,254.76,268.58,300.483,306.46,263.68,273.58,280.85,0.056716030260166805,39109
-0.0,-0.1,-0.1,0.2,0.2,0.2,263.289,275.964,286.13,-0.0,-0.7,-0.8,-0.1,-39.7,-37.6,-0.0,-0.1,-0.1,-3.2,45.5,3.0773637295,254.76,254.76,254.76,268.58,299.735,306.46,263.35,273.16,280.51,0.0481582684470095,39109
0.1,-0.1,-0.1,0.3,0.3,0.2,27.714,29.791,30.64,0.2,-0.5,-0.4,1.5,-4.4,-2.7,0.1,-0.1,-0.1,-0.1,59.9,-0.2876569033,26.904,26.88,26.88,28.998,33.224,33.32,28.08,29.2,30.03,0.16801267981550722,35229
0.0,-0.1,-0.1,0.3,0.3,0.2,27.778,29.722,30.62,0.2,-0.5,-0.4,1.4,-4.4,-2.5,0.0,-0.1,-0.1,-0.1,59.6,-0.4321812689,26.928,26.88,26.88,29.076,33.192,33.32,28.13,29.19,30.0,0.16084448656413536,35229
0.0,-0.0,-0.0,0.1,0.1,0.1,18.21,18.27,18.46,0.1,-0.2,-0.4,0.0,-0.3,-0.7,0.0,-0.0,-0.0,0.0,58.5,-0.0094545456,18.2,17.9,17.9,18.4,18.5,18.9,18.22,18.27,18.27,0.05526609542616536,11209
0.0,-0.0,-0.0,0.1,0.1,0.1,17.839,18.01,18.15,0.0,-0.2,-0.4,0.0,-0.3,-0.5,0.0,-0.0,-0.0,-0.0,57.9,-0.0814545453,17.7,17.7,17.7,18.0,18.4,18.5,17.88,17.98,18.08,0.09675945332965324,11209
0.0,-0.0,-0.1,0.1,0.1,0.0,99.406,101.509,104.02,0.1,-0.7,-1.2,0.5,-4.3,-6.3,0.0,-0.0,-0.1,-0.1,73.3,-0.8615675569,98.29,98.29,98.29,100.637,104.865,107.45,99.85,101.34,103.09,0.03152301247733537,39538
0.0,-0.0,-0.1,0.1,0.1,0.0,99.381,101.578,104.07,0.0,-0.7,-1.3,0.0,-4.6,-6.4,0.0,-0.0,-0.1,-0.2,71.8,-0.7614212036,98.29,98.29,98.29,100.641,104.937,107.45,99.78,101.37,103.14,0.03232360660268288,39538
-0.0,-0.0,-0.0,0.1,0.1,0.1,143.106,143.278,143.62,-0.0,-0.1,-0.1,-0.6,-0.9,-1.5,-0.0,-0.0,-0.0,-0.0,49.2,-0.1357218325,142.117,141.77,141.77,145.014,145.014,146.06,143.1,143.29,143.52,0.014138884044323747,28335
-0.0,-0.0,-0.0,0.1,0.1,0.1,143.133,143.292,143.63,-0.0,-0.1,-0.1,-0.6,-1.1,-1.5,-0.0,-0.0,-0.0,-0.0,49.0,-0.0023963386,142.117,141.77,141.77,145.014,145.014,146.06,143.11,143.3,143.53,0.007292516546558332,28335
0.0,0.0,0.0,0.1,0.1,0.1,99.895,99.905,99.87,0.0,0.1,0.0,0.3,0.6,0.2,0.0,0.0,0.0,0.0,56.3,0.144540906,98.5,98.5,95.1,100.2,100.2,100.2,99.91,99.91,99.91,-0.0017664959535691142,5604
0.0,0.0,0.0,0.1,0.1,0.1,99.91,99.915,99.87,0.0,0.1,0.0,0.3,0.6,0.2,0.0,0.0,0.0,0.0,56.3,0.0909045488,98.5,98.5,95.1,100.2,100.2,100.2,99.94,99.92,99.91,-0.001766495953569121,5604
-0.1,-0.2,-0.1,0.3,0.2,0.2,20.576,21.67,22.5,-0.4,-0.7,-0.8,-2.3,-4.0,-3.2,-0.1,-0.2,-0.1,-0.6,36.9,0.1844999939,18.93,18.93,18.93,22.21,23.584,23.76,20.34,21.42,21.97,0.2183785654716731,32665
-0.0,-0.1,-0.1,0.2,0.2,0.2,20.368,20.659,21.76,-0.2,-0.6,-0.8,-0.8,-2.9,-3.2,-0.0,-0.1,-0.1,-0.2,36.4,-0.0274545457,19.78,19.77,19.77,21.41,22.732,23.44,20.22,20.81,21.64,0.0938925947091546,32665
-0.0,-0.1,-0.1,0.2,0.2,0.1,40.226,41.759,42.24,-0.1,-0.6,-0.4,-0.7,-4.4,-2.6,-0.0,-0.1,-0.1,-0.5,44.3,1.0889091492,38.84,38.84,38.84,41.81,44.94,44.94,40.07,41.24,42.09,-0.01294857534034299,3428
-0.0,-0.1,-0.1,0.2,0.2,0.1,40.295,41.903,42.29,-0.1,-0.6,-0.5,-0.7,-4.7,-2.8,-0.0,-0.1,-0.1,-0.5,41.5,1.1010909081,38.84,38.84,38.84,41.81,44.94,44.94,40.18,41.36,42.17,-0.006577806319352503,3428
-0.0,-0.1,-0.0,0.1,0.1,0.1,14.488,14.681,14.89,-0.3,-0.7,-0.6,-0.5,-1.1,-0.7,-0.0,-0.1,-0.0,-0.2,35.5,0.0601127259,14.024,14.02,14.024,14.92,15.23,15.23,14.4,14.64,14.76,0.09745547136142604,4766
-0.0,-0.1,-0.0,0.1,0.1,0.1,14.46,14.663,14.88,-0.3,-0.7,-0.6,-0.6,-1.1,-0.7,-0.0,-0.1,-0.0,-0.2,35.4,0.0890727267,14.012,14.01,14.012,14.92,15.214,15.23,14.38,14.62,14.75,0.09816995766076161,4766
0.1,-0.1,-0.2,0.2,0.3,0.2,25.554,26.089,28.1,0.2,-0.4,-0.7,1.2,-2.7,-5.0,0.1,-0.1,-0.2,0.2,54.5,-0.055636365,24.5,23.5,23.5,26.39,28.862,32.03,25.62,26.19,27.54,0.1200668823166969,873
0.0,-0.1,-0.2,0.2,0.3,0.2,25.75,25.873,27.91,0.2,-0.3,-0.7,1.0,-2.5,-4.9,0.0,-0.1,-0.2,0.1,53.5,0.3587272763,24.734,23.5,23.5,26.39,28.79,32.03,25.7,26.14,27.41,0.1087335144030219,873
0.0,-0.0,0.0,0.1,0.1,0.1,9.635,9.562,9.52,0.3,-0.1,0.6,0.2,-0.0,0.4,0.0,-0.0,0.0,0.0,62.3,0.0351079255,9.531,9.38,9.304,9.767,9.783,9.79,9.64,9.57,9.5,0.06567201958133775,44728
0.0,-0.0,0.0,0.1,0.1,0.1,9.618,9.564,9.51,0.3,-0.1,0.6,0.2,-0.1,0.4,0.0,-0.0,0.0,0.0,62.0,0.0217938237,9.511,9.38,9.288,9.732,9.784,9.79,9.62,9.56,9.49,0.06614474712817701,44728
0.1,0.0,-0.1,0.3,0.3,0.3,42.708,41.507,44.81,0.2,0.2,-0.5,2.5,2.0,-7.6,0.1,0.0,-0.1,0.7,49.7,-0.4724545479,40.076,38.54,38.545,45.055,45.055,54.68,43.06,42.82,44.79,-0.04343619791791507,4537
0.1,0.0,-0.2,0.3,0.3,0.3,42.937,41.564,44.69,0.2,0.1,-0.6,2.5,1.9,-8.2,0.1,0.0,-0.2,0.5,48.6,-0.4153636396,40.302,38.54,38.545,45.055,45.055,54.68,43.07,42.84,44.74,-0.030547143286780144,4537
-0.0,-0.1,-0.1,0.5,0.5,0.4,112.432,118.079,118.92,-0.1,-0.2,-0.4,-3.6,-13.9,-18.7,-0.0,-0.1,-0.1,-0.2,43.0,-3.6949424744,106.739,97.92,97.916,122.507,136.966,136.97,112.92,115.69,118.42,0.025243245216225375,48386
-0.0,-0.1,-0.1,0.5,0.5,0.4,112.309,117.841,118.78,-0.0,-0.3,-0.4,-2.6,-15.0,-17.5,-0.0,-0.1,-0.1,-0.5,42.7,-2.8693795204,106.739,97.92,97.916,122.507,136.966,136.97,112.6,115.49,118.28,0.02122347167325643,48386
0.1,-0.1,-0.2,0.5,0.4,0.4,0.143,0.144,0.16,0.2,-0.2,-0.5,0.0,-0.0,-0.0,0.1,-0.1,-0.2,0.0,80.7,-0.0058454545,0.13,0.13,0.13,0.154,0.167,0.19,0.15,0.15,0.16,0.6825974025974024,17532
0.1,-0.1,-0.2,0.5,0.4,0.4,0.144,0.144,0.16,0.2,-0.2,-0.5,0.0,-0.0,-0.0,0.1,-0.1,-0.2,0.0,80.7,-0.0083272727,0.13,0.13,0.13,0.154,0.167,0.19,0.15,0.15,0.16,0.6828571428571428,17532
0.0,0.0,0.0,0.0,0.1,0.1,10.672,10.581,10.52,0.3,0.3,0.6,0.2,0.2,0.4,0.0,0.0,0.0,0.0,71.5,0.0133809336,10.602,10.39,10.19,10.763,10.763,10.76,10.66,10.6,10.52,0.04358424929035156,45588
0.0,0.0,0.0,0.0,0.1,0.1,10.679,10.585,10.52,0.3,0.3,0.7,0.2,0.2,0.4,0.0,0.0,0.0,0.0,71.4,-0.0017699018,10.617,10.39,10.19,10.783,10.783,10.78,10.67,10.6,10.52,0.04117600863712681,45588
0.1,0.1,0.2,0.2,0.2,0.2,121.739,119.463,113.4,0.3,0.7,1.2,7.4,13.1,21.7,0.1,0.1,0.2,1.8,75.1,-0.7882470489,115.572,114.11,102.526,126.994,126.994,126.99,122.7,119.15,115.78,-0.01483916733104984,50444
0.1,0.1,0.2,0.2,0.2,0.2,122.176,119.672,113.58,0.4,0.7,1.2,9.2,13.2,22.5,0.1,0.1,0.2,1.9,77.8,-1.3504167795,116.055,114.41,102.526,127.769,127.769,127.77,123.16,119.42,115.98,-0.017602448977908462,50444
-0.0,-0.0,-0.0,0.2,0.1,0.1,83.971,84.785,84.82,-0.1,-0.2,-0.2,-1.8,-1.4,-1.4,-0.0,-0.0,-0.0,-0.4,46.9,-0.5552056432,82.595,82.6,82.595,85.395,86.18,86.88,83.91,84.49,84.69,0.06771644942691186,53092
-0.0,-0.0,-0.0,0.2,0.1,0.1,83.89,84.763,84.81,-0.1,-0.2,-0.2,-1.7,-1.4,-1.2,-0.0,-0.0,-0.0,-0.4,47.1,-0.804428637,82.595,82.6,82.595,85.381,86.18,86.88,83.86,84.46,84.67,0.06852819628301342,53092
0.1,0.1,-0.1,0.2,0.4,0.4,1.277,1.2,1.22,0.3,0.3,-0.2,0.1,0.1,-0.1,0.1,0.1,-0.1,0.0,50.5,-0.0157272723,1.222,1.11,1.1,1.35,1.35,1.4,1.27,1.23,1.24,0.10853161545195392,10214
